0,83
1,15
2,38
3,72
4,100
5,0
6,78
7,66
8,33
9,102
10,40
11,4
12,5
13,78
14,35
15,72
16,35
17,36
18,21
19,41
20,56
21,13
22,84
23,96
24,13
25,111
26,53
27,64
28,86
29,22
30,8
31,76
32,17
33,8
34,30
35,70
36,59
37,69
38,21
39,85
40,9
41,7
42,93
43,37
44,69
45,26
46,2
47,51
48,83
49,101
50,97
51,83
52,83
53,84
54,3
55,51
56,104
57,46
58,81
59,110
60,89
61,86
62,85
63,14
64,65
65,103
66,75
67,61
68,33
69,58
70,60
71,62
72,30
73,20
74,57
75,52
76,45
77,50
78,106
79,76
80,4
81,56
82,19
83,99
84,41
85,20
86,95
87,53
88,26
89,103
90,98
91,97
92,53
93,1
94,1
95,30
96,37
97,95
98,104
99,64
100,30
101,36
102,96
103,39
104,8
105,82
106,88
107,14
108,16
109,88
110,79
111,54
112,90
113,50
114,86
115,46
116,80
117,108
118,44
119,91
120,93
121,22
122,18
123,85
124,93
125,82
126,90
127,66
128,110
129,103
130,106
131,92
132,74
133,2
134,74
135,14
136,98
137,107
138,94
139,62
140,110
141,24
142,52
143,103
144,44
145,9
146,55
147,40
148,32
149,25
150,48
151,51
152,11
153,22
154,19
155,104
156,44
157,8
158,63
159,67
160,37
161,55
162,11
163,106
164,105
165,11
166,100
167,108
168,44
169,111
170,21
171,79
172,92
173,28
174,51
175,59
176,82
177,29
178,101
179,39
180,12
181,65
182,77
183,82
184,63
185,12
186,67
187,16
188,111
189,44
190,95
191,44
192,1
193,34
194,99
195,59
196,62
197,94
198,110
199,79
200,10
201,87
202,35
203,1
204,13
205,14
206,92
207,14
208,85
209,38
210,17
211,79
212,6
213,93
214,88
215,44
216,4
217,26
218,69
219,95
220,66
221,94
222,85
223,46
224,99
225,33
226,9
227,36
228,52
229,11
230,84
231,87
232,46
233,102
234,36
235,21
236,45
237,19
238,108
239,18
240,106
241,62
242,60
243,58
244,26
245,30
246,20
247,70
248,12
249,31
250,2
251,75
252,101
253,18
254,67
255,108
256,35
257,9
258,31
259,55
260,65
261,109
262,64
263,72
264,21
265,40
266,27
267,37
268,68
269,94
270,20
271,104
272,3
273,9
274,23
275,53
276,31
277,100
278,95
279,47
280,21
281,3
282,24
283,50
284,77
285,106
286,46
287,24
288,22
289,45
290,82
291,45
292,19
293,110
294,48
295,48
296,83
297,105
298,71
299,68
300,110
301,27
302,49
303,107
304,64
305,12
306,82
307,86
308,37
309,45
310,90
311,61
312,80
313,73
314,100
315,92
316,81
317,24
318,45
319,11
320,4
321,73
322,56
323,108
324,20
325,7
326,52
327,85
328,8
329,42
330,6
331,75
332,11
333,46
334,35
335,45
336,20
337,72
338,86
339,71
340,54
341,54
342,34
343,43
344,109
345,24
346,99
347,27
348,52
349,33
350,66
351,83
352,74
353,78
354,50
355,85
356,86
357,43
358,16
359,42
360,17
361,25
362,41
363,96
364,47
365,3
366,36
367,94
368,52
369,75
370,89
371,23
372,12
373,5
374,72
375,8
376,44
377,32
378,65
379,35
380,29
381,47
382,78
383,25
384,92
385,94
386,110
387,82
388,0
389,103
390,47
391,62
392,40
393,4
394,83
395,89
396,79
397,50
398,72
399,36
400,46
401,78
402,20
403,67
404,19
405,101
406,89
407,65
408,2
409,56
410,18
411,74
412,74
413,98
414,69
415,102
416,94
417,96
418,25
419,24
420,100
421,50
422,57
423,97
424,11
425,72
426,45
427,87
428,73
429,74
430,67
431,88
432,68
433,41
434,76
435,62
436,11
437,109
438,106
439,37
440,74
441,30
442,96
443,31
444,54
445,67
446,105
447,90
448,41
449,42
450,18
451,96
452,81
453,14
454,22
455,4
456,28
457,90
458,60
459,83
460,82
461,1
462,34
463,29
464,83
465,10
466,67
467,67
468,63
469,76
470,86
471,67
472,15
473,107
474,23
475,26
476,43
477,70
478,52
479,24
480,57
481,26
482,109
483,49
484,56
485,31
486,71
487,76
488,106
489,97
490,35
491,62
492,101
493,85
494,84
495,34
496,104
497,22
498,76
499,69
500,11
501,101
502,97
503,28
504,56
505,19
506,76
507,26
508,10
509,71
510,33
511,58
512,37
513,74
514,69
515,103
516,74
517,75
518,34
519,2
520,99
521,83
522,30
523,87
524,97
525,110
526,32
527,75
528,19
529,78
530,100
531,6
532,79
533,87
534,104
